Term,Adjusted P-value,P-value,Odds Ratio,Combined Score,Overlap,Genes,library,set_label
Biosynthesis of unsaturated fatty acids,0.8002781458217934,0.4577770159647819,1.680089485458613,1.3127766927879407,1/27,ACOT2,KEGG_2021_Human,PBMC_down
Fatty acid elongation,0.8002781458217934,0.4577770159647819,1.680089485458613,1.3127766927879407,1/27,ACOT2,KEGG_2021_Human,PBMC_down
Adipocytokine signaling pathway,0.8002781458217934,0.4596551538713451,1.3041295763335787,1.013672188849837,2/69,TRADD;ACSL6,KEGG_2021_Human,PBMC_down
Amphetamine addiction,0.8002781458217934,0.4596551538713451,1.3041295763335787,1.013672188849837,2/69,CAMK4;ATF4,KEGG_2021_Human,PBMC_down
Cholinergic synapse,0.8002781458217934,0.4660678375346384,1.1915423901940756,0.909652154614806,3/113,CAMK4;MAPK1;ATF4,KEGG_2021_Human,PBMC_down
Central carbon metabolism in cancer,0.8002781458217934,0.4670884119582451,1.2848852545502505,0.9781018370886484,2/70,MAPK1;GCK,KEGG_2021_Human,PBMC_down
Prolactin signaling pathway,0.8002781458217934,0.4670884119582451,1.2848852545502505,0.9781018370886484,2/70,MAPK1;GCK,KEGG_2021_Human,PBMC_down
RIG-I-like receptor signaling pathway,0.8002781458217934,0.4670884119582451,1.2848852545502505,0.9781018370886484,2/70,CASP8;TRADD,KEGG_2021_Human,PBMC_down
Non-small cell lung cancer,0.8199676050932309,0.4817708496851278,1.2480461242793082,0.911431477520768,2/72,RASSF1;MAPK1,KEGG_2021_Human,PBMC_down
Ascorbate and aldarate metabolism,0.8211259175604092,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,AKR1A1,KEGG_2021_Human,PBMC_down
Glyoxylate and dicarboxylate metabolism,0.8211259175604092,0.4934530408036894,1.5060556969837229,1.063768675869755,1/30,GLUL,KEGG_2021_Human,PBMC_down
"Growth hormone synthesis, secretion and action",0.8211259175604092,0.5002536923669324,1.129562185199535,0.7823798666771357,3/119,MAPK1;ATF4;MAP2K6,KEGG_2021_Human,PBMC_down
Glioma,0.8211259175604092,0.5033204264478308,1.1965722710240188,0.82148070430515,2/75,CAMK4;MAPK1,KEGG_2021_Human,PBMC_down
Asthma,0.8211259175604092,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,HLA-DOB,KEGG_2021_Human,PBMC_down
Circadian rhythm,0.8211259175604092,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,RORA,KEGG_2021_Human,PBMC_down
Galactose metabolism,0.8211259175604092,0.5048167119632088,1.455779269202088,0.9951122766426206,1/31,GCK,KEGG_2021_Human,PBMC_down
Pancreatic cancer,0.8222016474540833,0.5103739937292907,1.1803417767543327,0.7939114541255632,2/76,MAPK1;TGFBR2,KEGG_2021_Human,PBMC_down
cGMP-PKG signaling pathway,0.8222016474540833,0.5166975467989884,1.0716299121207096,0.7075946499793963,4/167,NPR2;NFATC3;MAPK1;ATF4,KEGG_2021_Human,PBMC_down
Leishmaniasis,0.8222016474540833,0.5173616086722156,1.1645440956651718,0.7674499455380794,2/77,MAPK1;HLA-DOB,KEGG_2021_Human,PBMC_down
Hepatocellular carcinoma,0.8222016474540833,0.5213910844569114,1.065040650406504,0.6936129176395698,4/168,FRAT1;MAPK1;CTNNB1;TGFBR2,KEGG_2021_Human,PBMC_down
Base excision repair,0.8222016474540833,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,PCNA,KEGG_2021_Human,PBMC_down
Fructose and mannose metabolism,0.8222016474540833,0.526786618310442,1.364653243847875,0.8746877491687409,1/33,PFKFB2,KEGG_2021_Human,PBMC_down
Cell cycle,0.8222016474540833,0.5278726530347227,1.0826074844460951,0.6916781511093948,3/124,PCNA;CDK2;CDC14A,KEGG_2021_Human,PBMC_down
Pentose and glucuronate interconversions,0.8320051274142183,0.5374040900807792,1.323232323232323,0.8217338517869377,1/34,AKR1A1,KEGG_2021_Human,PBMC_down
Nicotinate and nicotinamide metabolism,0.8333780958551227,0.5477838570056286,1.284247927358863,0.7729560680609515,1/35,SIRT4,KEGG_2021_Human,PBMC_down
Lysosome,0.8333780958551227,0.5493466784420589,1.0477483146067417,0.6276280252921455,3/128,AP1G1;CTSL;AP1S1,KEGG_2021_Human,PBMC_down
Oocyte meiosis,0.8333780958551227,0.5546249106453882,1.039379347244516,0.6126759076286843,3/129,PPP2CB;CDK2;MAPK1,KEGG_2021_Human,PBMC_down
Purine metabolism,0.8333780958551227,0.5546249106453882,1.039379347244516,0.6126759076286843,3/129,NPR2;ADK;NME2,KEGG_2021_Human,PBMC_down
Mucin type O-glycan biosynthesis,0.8333780958551227,0.5579312293049625,1.2474912112496006,0.7279355341308519,1/36,ST3GAL1,KEGG_2021_Human,PBMC_down
"Alanine, aspartate and glutamate metabolism",0.8333780958551227,0.567851398627955,1.212776534924186,0.6863048037802758,1/37,GLUL,KEGG_2021_Human,PBMC_down
Aldosterone-regulated sodium reabsorption,0.8333780958551227,0.567851398627955,1.212776534924186,0.6863048037802758,1/37,MAPK1,KEGG_2021_Human,PBMC_down
ErbB signaling pathway,0.8333780958551227,0.5708293567029042,1.051866659462964,0.5897447826533203,2/85,MAPK1;EREG,KEGG_2021_Human,PBMC_down
Amyotrophic lateral sclerosis,0.8333780958551227,0.5714930072183282,0.980388151174668,0.5485301427863339,8/364,TUBB6;CCS;PSMC4;FUS;VAPB;ANXA11;ATF4;MAP2K6,KEGG_2021_Human,PBMC_down
Vascular smooth muscle contraction,0.8333780958551227,0.5753647394253978,1.007191011235955,0.5567259492928163,3/133,EDN3;NPR2;MAPK1,KEGG_2021_Human,PBMC_down
Prion disease,0.8333780958551227,0.5758283691163111,0.9804768925720676,0.5411699390854955,6/273,TUBB6;CSNK2A1;PSMC4;CCL5;MAPK1;ATF4,KEGG_2021_Human,PBMC_down
Insulin secretion,0.8333780958551227,0.5772035060786452,1.0392910527439676,0.5711531836042092,2/86,GCK;ATF4,KEGG_2021_Human,PBMC_down
ECM-receptor interaction,0.8408866725289336,0.5897433701636928,1.0150172072166024,0.5359979061467299,2/88,COL4A1;COL4A4,KEGG_2021_Human,PBMC_down
Gap junction,0.8408866725289336,0.5897433701636928,1.0150172072166024,0.5359979061467299,2/88,TUBB6;MAPK1,KEGG_2021_Human,PBMC_down
Autophagy,0.8408866725289336,0.595491729183914,0.976924366929398,0.506406114476029,3/137,PPP2CB;CTSL;MAPK1,KEGG_2021_Human,PBMC_down
Insulin signaling pathway,0.8408866725289336,0.595491729183914,0.976924366929398,0.506406114476029,3/137,RAPGEF1;MAPK1;GCK,KEGG_2021_Human,PBMC_down
RNA transport,0.8409594069494287,0.6018263631984632,0.9588159588159588,0.4868736162612302,4/186,UPF2;EIF5;FUS;RPP25L,KEGG_2021_Human,PBMC_down
Ferroptosis,0.8409594069494287,0.6053598843799389,1.0912751677852348,0.5477460885778392,1/41,ACSL6,KEGG_2021_Human,PBMC_down
Homologous recombination,0.8409594069494287,0.6053598843799389,1.0912751677852348,0.5477460885778392,1/41,RPA4,KEGG_2021_Human,PBMC_down
Ubiquitin mediated proteolysis,0.8421412579983857,0.6101743566503124,0.9553842368572132,0.4719698751928489,3/140,UBB;UBE2D2;BIRC3,KEGG_2021_Human,PBMC_down
Salivary secretion,0.8421412579983857,0.6198754218859336,0.9590006406149904,0.4586293530437419,2/93,AMY2B;LYZL1,KEGG_2021_Human,PBMC_down
Fatty acid degradation,0.8421412579983857,0.6228776278651943,1.039203153297113,0.4919641802237244,1/43,ACSL6,KEGG_2021_Human,PBMC_down
Spinocerebellar ataxia,0.8421412579983857,0.6244971296026325,0.9347672552166936,0.4400964120338551,3/143,ATXN3;PSMC4;RORA,KEGG_2021_Human,PBMC_down
Glycosphingolipid biosynthesis,0.8421412579983857,0.6396194285778548,0.9918649583079112,0.4432465192759761,1/45,ST3GAL1,KEGG_2021_Human,PBMC_down
Breast cancer,0.8421412579983857,0.6430275476612736,0.9086142322097378,0.4012147087570902,3/147,FRAT1;MAPK1;CTNNB1,KEGG_2021_Human,PBMC_down
Phospholipase D signaling pathway,0.8421412579983857,0.6475582837985584,0.9023014335528864,0.3920919081236833,3/148,MAPK1;PIP5K1B;GAB2,KEGG_2021_Human,PBMC_down
Proteasome,0.8421412579983857,0.6477101279864822,0.9697738006462838,0.4211844144880999,1/46,PSMC4,KEGG_2021_Human,PBMC_down
Aldosterone synthesis and secretion,0.8421412579983857,0.6482754005030514,0.9088191330343796,0.3939182670577056,2/98,CAMK4;ATF4,KEGG_2021_Human,PBMC_down
Choline metabolism in cancer,0.8421412579983857,0.6482754005030514,0.9088191330343796,0.3939182670577056,2/98,MAPK1;PIP5K1B,KEGG_2021_Human,PBMC_down
Carbohydrate digestion and absorption,0.8421412579983857,0.6556195832149952,0.9486431281003792,0.4004929969889753,1/47,AMY2B,KEGG_2021_Human,PBMC_down
Pyruvate metabolism,0.8421412579983857,0.6556195832149952,0.9486431281003792,0.4004929969889753,1/47,AKR1A1,KEGG_2021_Human,PBMC_down
Adrenergic signaling in cardiomyocytes,0.8421412579983857,0.6564970504277837,0.8899335014904838,0.3745170144919531,3/150,PPP2CB;MAPK1;ATF4,KEGG_2021_Human,PBMC_down
Progesterone-mediated oocyte maturation,0.8421412579983857,0.659155387276948,0.8901802873615814,0.3710235650203848,2/100,CDK2;MAPK1,KEGG_2021_Human,PBMC_down
Amino sugar and nucleotide sugar metabolism,0.8421412579983857,0.66335184543308,0.9284116331096196,0.3810663158673829,1/48,GCK,KEGG_2021_Human,PBMC_down
Amoebiasis,0.8421412579983857,0.6697642872827654,0.8722869955156951,0.3496383066430468,2/102,COL4A1;COL4A4,KEGG_2021_Human,PBMC_down
Pancreatic secretion,0.8421412579983857,0.6697642872827654,0.8722869955156951,0.3496383066430468,2/102,RAP1A;AMY2B,KEGG_2021_Human,PBMC_down
Ether lipid metabolism,0.8421412579983857,0.6709108755948839,0.9090231170768084,0.3628083739106552,1/49,CEPT1,KEGG_2021_Human,PBMC_down
Non-alcoholic fatty liver disease,0.8421412579983857,0.6781269943455843,0.8604376108811355,0.3342117802323253,3/155,CASP8;IL6R;ATF4,KEGG_2021_Human,PBMC_down
Cholesterol metabolism,0.8421412579983857,0.678300546325548,0.8904259690453362,0.3456320231729322,1/50,VAPB,KEGG_2021_Human,PBMC_down
Malaria,0.8421412579983857,0.678300546325548,0.8904259690453362,0.3456320231729322,1/50,KLRB1,KEGG_2021_Human,PBMC_down
N-Glycan biosynthesis,0.8421412579983857,0.678300546325548,0.8904259690453362,0.3456320231729322,1/50,DPAGT1,KEGG_2021_Human,PBMC_down
Ovarian steroidogenesis,0.8470184299890929,0.6855246437265811,0.872572706935123,0.3294580017370188,1/51,ACOT2,KEGG_2021_Human,PBMC_down
"Parathyroid hormone synthesis, secretion and action",0.8486897046013401,0.690179565220545,0.8385650224215246,0.3109428249958404,2/106,MAPK1;ATF4,KEGG_2021_Human,PBMC_down
Glucagon signaling pathway,0.8488360636563125,0.6951183890209172,0.8305359812086269,0.3020435982774958,2/107,GCK;ATF4,KEGG_2021_Human,PBMC_down
MicroRNAs in cancer,0.8488360636563125,0.6969043168540153,0.859490354846392,0.3103681178116126,6/310,RASSF1;STMN1;DNMT3B;MAPK1;MDM4;FOXP1,KEGG_2021_Human,PBMC_down
HIF-1 signaling pathway,0.8526755149685874,0.7048009305660992,0.8149281253929006,0.2850943608839574,2/109,MAPK1;IL6R,KEGG_2021_Human,PBMC_down
JAK-STAT signaling pathway,0.8526755149685874,0.7066921583202689,0.8222599109603561,0.2854558555600977,3/162,IL24;IL6ST;IL6R,KEGG_2021_Human,PBMC_down
Pyrimidine metabolism,0.8638181193363321,0.7192882394473739,0.7930445393532641,0.2613027134158009,1/56,NME2,KEGG_2021_Human,PBMC_down
Glutamatergic synapse,0.8700828601207351,0.7278903304511986,0.7783472133247918,0.2472068788267579,2/114,MAPK1;GLUL,KEGG_2021_Human,PBMC_down
VEGF signaling pathway,0.877826456986047,0.7377841039260161,0.7519092802591992,0.2286586493035438,1/59,MAPK1,KEGG_2021_Human,PBMC_down
Arachidonic acid metabolism,0.8875785249770002,0.7494340074708522,0.7267710663683818,0.2096276762841555,1/61,LTC4S,KEGG_2021_Human,PBMC_down
AMPK signaling pathway,0.8883731068877739,0.7535616237413802,0.7385422208710193,0.2089664453268088,2/120,PFKFB2;PPP2CB,KEGG_2021_Human,PBMC_down
Basal cell carcinoma,0.8884810333342945,0.7605674215313026,0.7032546727285849,0.1924741349591478,1/63,CTNNB1,KEGG_2021_Human,PBMC_down
Cytosolic DNA-sensing pathway,0.8884810333342945,0.7605674215313026,0.7032546727285849,0.1924741349591478,1/63,CCL5,KEGG_2021_Human,PBMC_down
GnRH secretion,0.8887903547999133,0.7659476252327341,0.6920563900429673,0.1845309442015425,1/64,MAPK1,KEGG_2021_Human,PBMC_down
Platelet activation,0.8887903547999133,0.7694945905532674,0.7141806954348305,0.1871305939242102,2/124,RAP1A;MAPK1,KEGG_2021_Human,PBMC_down
Cortisol synthesis and secretion,0.8887903547999133,0.7712071950209365,0.6812080536912751,0.176976630320323,1/65,ATF4,KEGG_2021_Human,PBMC_down
Renin secretion,0.8981084716834457,0.7910922187761207,0.6410053954467693,0.1502136741990327,1/69,EDN3,KEGG_2021_Human,PBMC_down
Natural killer cell mediated cytotoxicity,0.8981084716834457,0.7952251281327032,0.6751833698334898,0.1547047819872511,2/131,SH3BP2;MAPK1,KEGG_2021_Human,PBMC_down
Epithelial cell signaling in Helicobacter pylori infection,0.8981084716834457,0.7957879180891934,0.6316830399118114,0.1442906591060316,1/70,CCL5,KEGG_2021_Human,PBMC_down
Dopaminergic synapse,0.8981084716834457,0.7986864866062444,0.6699551569506726,0.1505970708081572,2/132,PPP2CB;ATF4,KEGG_2021_Human,PBMC_down
Neutrophil extracellular trap formation,0.8981084716834457,0.7988114994923031,0.7019209858644436,0.1576727087049962,3/189,CASP4;MAPK1;HDAC8,KEGG_2021_Human,PBMC_down
Melanoma,0.8981084716834457,0.8048657205583594,0.6138261335349907,0.1332492679523055,1/72,MAPK1,KEGG_2021_Human,PBMC_down
Systemic lupus erythematosus,0.8981084716834457,0.8087616541166482,0.6547422367578138,0.1389697097068937,2/135,CD86;HLA-DOB,KEGG_2021_Human,PBMC_down
Parkinson disease,0.8981084716834457,0.8118758311031478,0.7099466813752529,0.1479584741697565,4/249,TUBB6;UBB;PSMC4;ATF4,KEGG_2021_Human,PBMC_down
PPAR signaling pathway,0.8981084716834457,0.8135408456746691,0.5969476877815574,0.1231856137324124,1/74,ACSL6,KEGG_2021_Human,PBMC_down
Apelin signaling pathway,0.8981084716834457,0.8152268155794393,0.6449759176216575,0.1317614227597017,2/137,CAMK4;MAPK1,KEGG_2021_Human,PBMC_down
Thyroid hormone synthesis,0.8981084716834457,0.8177330053460166,0.5888505955620049,0.1184881605795148,1/75,ATF4,KEGG_2021_Human,PBMC_down
Pertussis,0.8987684986936249,0.8218311174824975,0.5809694258016406,0.1139980288448891,1/76,MAPK1,KEGG_2021_Human,PBMC_down
Arrhythmogenic right ventricular cardiomyopathy,0.8993228083894006,0.8258372870813173,0.5732956552454963,0.1097044313012315,1/77,CTNNB1,KEGG_2021_Human,PBMC_down
RNA degradation,0.903926457526601,0.8335819861237526,0.5585384041759881,0.1016669576783961,1/79,BTG1,KEGG_2021_Human,PBMC_down
Proteoglycans in cancer,0.9081664375923544,0.8410424809631657,0.6457892980309267,0.1117945923942452,3/205,CTSL;CTNNB1;MAPK1,KEGG_2021_Human,PBMC_down
Peroxisome,0.9081664375923544,0.8445594497454191,0.5377689397077913,0.0908507647098586,1/82,ACSL6,KEGG_2021_Human,PBMC_down
Taste transduction,0.9184529467434576,0.8580803060782054,0.5123568890643506,0.0784201091467584,1/86,TAS2R19,KEGG_2021_Human,PBMC_down
Cardiac muscle contraction,0.9184529467434576,0.861272996751647,0.5063732376047032,0.0756236809441819,1/87,SLC9A7,KEGG_2021_Human,PBMC_down
GABAergic synapse,0.920575525316657,0.8674449775277799,0.4948139109212934,0.0703641193868698,1/89,GLUL,KEGG_2021_Human,PBMC_down
Bile secretion,0.920575525316657,0.8704274422254773,0.4892290676922303,0.0678907458408292,1/90,ABCB4,KEGG_2021_Human,PBMC_down
Neuroactive ligand-receptor interaction,0.9276807041470918,0.8826139974405681,0.6454907019241105,0.0806006959364964,5/341,UTS2B;MC1R;EDN3;RLN2;NR3C1,KEGG_2021_Human,PBMC_down
Staphylococcus aureus infection,0.9276807041470918,0.8843648736032588,0.4630872483221476,0.0569067305406038,1/95,HLA-DOB,KEGG_2021_Human,PBMC_down
Circadian entrainment,0.9281117828539004,0.8895115216757876,0.453392990305742,0.0530845294107903,1/97,MAPK1,KEGG_2021_Human,PBMC_down
Inflammatory mediator regulation of TRP channels,0.9281117828539004,0.8919984839101689,0.4486957725039784,0.0512818194611624,1/98,MAP2K6,KEGG_2021_Human,PBMC_down
Drug metabolism,0.9438015372548624,0.9139935374903924,0.4065525099834828,0.0365619901270142,1/108,NME2,KEGG_2021_Human,PBMC_down
Huntington disease,0.9438015372548624,0.9144225010757226,0.5742497464351769,0.0513738520099237,4/306,TUBB6;CASP8;PSMC4;BDNF,KEGG_2021_Human,PBMC_down
Serotonergic synapse,0.9491037831536108,0.9232527073478703,0.3883029721955896,0.031006882647724,1/113,MAPK1,KEGG_2021_Human,PBMC_down
Retrograde endocannabinoid signaling,0.9838328516469128,0.9654505811114528,0.2953172320382292,0.010383461133672,1/148,MAPK1,KEGG_2021_Human,PBMC_down
mTOR signaling pathway,0.9838328516469128,0.9698727570699288,0.2836484332733839,0.0086769174356287,1/154,MAPK1,KEGG_2021_Human,PBMC_down
Chemical carcinogenesis,0.9838328516469128,0.9718082195465602,0.3654613914590074,0.0104510259472863,2/239,MAPK1;ATF4,KEGG_2021_Human,PBMC_down
Calcium signaling pathway,0.9838328516469128,0.9723484214720464,0.3639069977766891,0.0102043454002291,2/240,CAMK4;CXCR4,KEGG_2021_Human,PBMC_down
Diabetic cardiomyopathy,0.9979360623682536,0.9901700229723917,0.2142999534852814,0.0021169857112963,1/203,TGFBR2,KEGG_2021_Human,PBMC_down
Thermogenesis,0.9988262254475848,0.9949397420800844,0.1871156434914824,0.00094925719074131,1/232,ACSL6,KEGG_2021_Human,PBMC_down
Olfactory transduction,0.9995227638251836,0.9995227638251836,0.1956917910600569,9.341349373103576e-05,2/440,OR6C68;OR13C4,KEGG_2021_Human,PBMC_down
Adaptive Immune System R-HSA-1280218,0.0554092921086134,5.4429560028107496e-05,2.21504150166214,21.748613507269457,34/733,BLK;CD86;CD274;KLRB1;SH3KBP1;UBE2D2;RNF6;BCL10;CD79B;PPP2CB;RAP1A;UBB;AP1G1;CTSL;AP1S1;TRIM69;LONRF1;HLA-DOB;FBXO9;SEC24B;TRIM41;BTN2A1;ERAP1;NFATC3;FBXO32;MEX3C;LILRB5;PTPRC;KBTBD6;PSMC4;TRIM36;PPIA;CD200;CD22,Reactome_2022,PBMC_down
Generic Transcription Pathway R-HSA-212436,0.076136827231347,0.00022305217221292397,1.841248303934871,15.481408808649512,46/1190,BLK;ZNF493;BTG1;PCNA;MAML2;EHMT1;RORA;TAF1L;GLYAT;HDAC8;NR2C2;NR3C1;MED17;ATXN3;PPP2CB;ING3;UBB;EXO1;CTSL;ZNF605;MAPK1;RFFL;LBR;ZNF169;NR2C2AP;MEN1;MAP2K6;ZNF782;TGIF1;ZNF660;ZNF483;TAF15;TAF13;FANCC;FBXO32;ZNF33A;ZNF92;ELF2;ZNF519;PSMC4;CAMK4;CDK2;RARA;CTNNB1;MDM4;ZNF136,Reactome_2022,PBMC_down
Regulation Of TP53 Activity R-HSA-5633007,0.076136827231347,0.0002243717894833411,3.683707687440683,30.95127122978201,12/157,PPP2CB;ING3;TAF15;UBB;EXO1;TAF13;CDK2;EHMT1;MDM4;TAF1L;RFFL;MAP2K6,Reactome_2022,PBMC_down
RNA Polymerase II Transcription R-HSA-73857,0.1306171560654886,0.0005608026944164312,1.7362025316455696,12.99745768160018,48/1312,BLK;FYTTD1;ZNF493;BTG1;PCNA;MAML2;EHMT1;RORA;TAF1L;GLYAT;HDAC8;NR2C2;NR3C1;MED17;ATXN3;PPP2CB;ING3;UBB;EXO1;CTSL;ZNF605;MAPK1;RFFL;LBR;ZNF169;NR2C2AP;MEN1;MAP2K6;ZNF782;TGIF1;ZNF660;ZNF483;TAF15;TAF13;FANCC;FBXO32;WDR33;ZNF33A;ZNF92;ELF2;ZNF519;PSMC4;CAMK4;CDK2;RARA;CTNNB1;MDM4;ZNF136,Reactome_2022,PBMC_down
Signaling By B Cell Receptor (BCR) R-HSA-983705,0.1306171560654886,0.0007737150192420961,3.987881548974943,28.57040747463665,9/109,BLK;CD79B;UBB;SH3KBP1;PSMC4;NFATC3;BCL10;PPIA;CD22,Reactome_2022,PBMC_down
MAPK1 (ERK2) Activation R-HSA-112411,0.1306171560654886,0.0008480628675652835,21.961797752808987,155.32603982558143,3/9,MAPK1;IL6ST;IL6R,Reactome_2022,PBMC_down
Gene Expression (Transcription) R-HSA-74160,0.1306171560654886,0.0008981533324738903,1.6681873709473412,11.70261759097777,51/1449,ZNF493;BTG1;CRCP;MAML2;EHMT1;RORA;NR3C1;MED17;ING3;EXO1;CTSL;ZNF605;DNMT3B;LBR;ZNF169;MEN1;TGIF1;ZNF483;WDR33;ZNF92;ELF2;ZNF519;RARA;BLK;FYTTD1;PCNA;TAF1L;GLYAT;HDAC8;NR2C2;ATXN3;PPP2CB;UBB;MAPK1;RFFL;SF3B1;NR2C2AP;MAP2K6;ZNF782;ZNF660;TAF15;TAF13;FANCC;FBXO32;ZNF33A;PSMC4;CAMK4;CDK2;CTNNB1;MDM4;ZNF136,Reactome_2022,PBMC_down
Regulation Of TNFR1 Signaling R-HSA-5357905,0.130857810735259,0.0010283521472318,7.344620015048909,50.52949926213669,5/35,CASP8;UBB;USP4;TRADD;BIRC3,Reactome_2022,PBMC_down
Regulation Of TP53 Degradation R-HSA-6804757,0.1326245800891855,0.0011725159339908,7.107332702250055,47.964570122482,5/36,PPP2CB;UBB;CDK2;MDM4;RFFL,Reactome_2022,PBMC_down
Regulation Of TP53 Expression And Degradation R-HSA-6806003,0.1355061270354456,0.001331101444356,6.884875846501129,45.58991648707309,5/37,PPP2CB;UBB;CDK2;MDM4;RFFL,Reactome_2022,PBMC_down
Frs2-mediated Activation R-HSA-170968,0.1952100799266183,0.0021125952282377,14.638951310861422,90.17357034039958,3/12,RAP1A;RAPGEF1;MAPK1,Reactome_2022,PBMC_down
Signal Transduction R-HSA-162582,0.1952100799266183,0.0023011011386241,1.4677351841099664,8.915562922525899,76/2465,CD86;ARHGAP8;RTKN;DOCK3;MAML2;SH3KBP1;DOCK9;TRADD;FAM13A;RORA;MSI2;NR3C1;CDC14A;FRAT1;CASP8;STMN1;LBR;IL6R;MEN1;TGIF1;EDN3;USP4;MATK;GAB2;WDR35;TAS2R19;EREG;TGFBR2;UTS2B;COL4A1;COL4A4;RASA2;RAPGEF1;RARA;ELMO1;IL6ST;BIRC3;PHLPP2;CD274;BEX3;CTBP1;CXCR4;HDAC8;ACVR1B;HCAR2;ABR;PPP2CB;RAP1A;UBB;CCL5;CCL3;MAPK1;PIP5K1B;LIMK2;ARHGAP27;ARHGAP25;ARHGAP24;ACVR2A;HNRNPM;FAM135A;MC1R;ARHGAP30;ARPC2;UBXN11;PSMC4;VAPB;PTPRA;CAMK4;CDK2;RLN2;ZNF217;ID3;CTNNB1;SPRY1;EBAG9;LGR4,Reactome_2022,PBMC_down
TNFR1-induced Proapoptotic Signaling R-HSA-5357786,0.2115089357267131,0.002700998196903,13.17438202247191,77.91505895832168,3/13,CASP8;USP4;TRADD,Reactome_2022,PBMC_down
TNF Signaling R-HSA-75893,0.2121750206343521,0.0029179275922209,5.647103085026336,32.96147233520853,5/44,CASP8;UBB;USP4;TRADD;BIRC3,Reactome_2022,PBMC_down
Prolonged ERK Activation Events R-HSA-169893,0.2134157991835703,0.0033809018453811,11.976098059244126,68.13936065524429,3/14,RAP1A;RAPGEF1;MAPK1,Reactome_2022,PBMC_down
"FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017",0.2134157991835703,0.0037852958619168,7.036756756756756,39.24139747493963,4/29,ATXN3;GLYAT;NR3C1;FBXO32,Reactome_2022,PBMC_down
Regulation Of Necroptotic Cell Death R-HSA-5675482,0.2134157991835703,0.0037852958619168,7.036756756756756,39.24139747493963,4/29,CASP8;UBB;TRADD;BIRC3,Reactome_2022,PBMC_down
Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,0.2134157991835703,0.0040865464555388,3.7232740485752536,20.47821224465229,7/90,TAF15;UBB;EXO1;TAF13;CDK2;TAF1L;MDM4,Reactome_2022,PBMC_down
Signaling By Activin R-HSA-1502540,0.2134157991835703,0.0041564619478204,10.97752808988764,60.19078612942008,3/15,MAPK1;ACVR1B;ACVR2A,Reactome_2022,PBMC_down
Defective RIPK1-mediated Regulated Necrosis R-HSA-9693928,0.2134157991835703,0.0047869679435542,29.22122571001495,156.09564023281365,2/5,CASP8;TRADD,Reactome_2022,PBMC_down
Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695,0.2134157991835703,0.0048414869287009,6.514848181514848,34.727615754275256,4/31,BLK;CD79B;SH3KBP1;CD22,Reactome_2022,PBMC_down
EGFR Downregulation R-HSA-182971,0.2134157991835703,0.0048414869287009,6.514848181514848,34.727615754275256,4/31,UBB;SH3KBP1;SPRY1;EREG,Reactome_2022,PBMC_down
