Term,Adjusted P-value,P-value,Odds Ratio,Combined Score,Overlap,Genes,library,set_label
DNA Replication Initiation R-HSA-68952,0.3150842538411455,0.2036838088813141,2.554361918873865,4.064466058451449,6/8,POLE4;PRIM2;POLA2;PRIM1;POLE3;POLE,Reactome_2022,LUAD_down_targets
Myoclonic Epilepsy Of Lafora R-HSA-3785653,0.3150842538411455,0.2036838088813141,2.554361918873865,4.064466058451449,6/8,GYS1;UBB;UBC;RPS27A;GYG1;UBA52,Reactome_2022,LUAD_down_targets
Netrin Mediated Repulsion Signals R-HSA-418886,0.3150842538411455,0.2036838088813141,2.554361918873865,4.064466058451449,6/8,DCC;SRC;UNC5B;PTPN11;UNC5C;NTN1,Reactome_2022,LUAD_down_targets
Noncanonical Activation Of NOTCH3 R-HSA-9017802,0.3150842538411455,0.2036838088813141,2.554361918873865,4.064466058451449,6/8,APH1A;PSENEN;NOTCH3;NCSTN;PSEN1;YBX1,Reactome_2022,LUAD_down_targets
RUNX3 Regulates YAP1-mediated Transcription R-HSA-8951671,0.3150842538411455,0.2036838088813141,2.554361918873865,4.064466058451449,6/8,TEAD4;YAP1;WWTR1;RUNX3;TEAD1;TEAD3,Reactome_2022,LUAD_down_targets
Synthesis Of UDP-N-acetyl-glucosamine R-HSA-446210,0.3150842538411455,0.2036838088813141,2.554361918873865,4.064466058451449,6/8,NAGK;GFPT2;GFPT1;PGM3;GNPNAT1;UAP1,Reactome_2022,LUAD_down_targets
VEGF Binds To VEGFR Leading To Receptor Dimerization R-HSA-195399,0.3150842538411455,0.2036838088813141,2.554361918873865,4.064466058451449,6/8,FLT1;FLT4;KDR;VEGFB;VEGFC;VEGFA,Reactome_2022,LUAD_down_targets
"Defective EXT1 Causes Exostoses 1, TRPS2 And CHDS R-HSA-3656253",0.3191181945200144,0.2068195689801527,1.9158869847151456,3.019262609658866,9/13,EXT1;SDC4;SDC2;GPC1;SDC3;SDC1;GPC5;GPC4;AGRN,Reactome_2022,LUAD_down_targets
Synthesis Of PE R-HSA-1483213,0.3191181945200144,0.2068195689801527,1.9158869847151456,3.019262609658866,9/13,PCYT2;ETNK2;ETNK1;CEPT1;LPIN1;LPIN2;SELENOI;LPIN3;PISD,Reactome_2022,LUAD_down_targets
Alpha-Linolenic (Omega3) And Linoleic (Omega6) Acid Metabolism R-HSA-2046104,0.3191181945200144,0.2068195689801527,1.9158869847151456,3.019262609658866,9/13,ELOVL1;FADS2;ACOT8;ACSL1;ELOVL5;ACOX1;ELOVL2;HSD17B4;ACAA1,Reactome_2022,LUAD_down_targets
SLC Transporter Disorders R-HSA-5619102,0.3214645129763095,0.2085175219305791,1.2051903601113063,1.88941573857841,58/99,NUP188;SLC2A1;SLC4A1;SLC4A4;SLC22A12;HEPH;BSG;NUP62;SLC12A6;NUP214;NDC1;MAP4K2;SLC6A19;SEC13;SLC36A2;NUP210;SLC11A2;SLC35C1;AVPR1A;NUP93;SLC5A7;SLC7A7;SLC9A7;NUP50;SLCO2A1;NUP54;NUP98;NUP58;SLC27A4;NUP205;POM121;SLC26A2;SLC24A4;SEH1L;SLC22A5;SLC1A1;SLC3A1;SLC3A2;AAAS;NUP160;SLC5A5;POM121C;NUP85;SLCO1B3;TPR;NUP43;RANBP2;SLC35A2;SLC35A1;SLC16A1;SLC35A3;NUP155;SLC33A1;NUP153;SLC6A5;RHAG;SLC26A3;NUP37,Reactome_2022,LUAD_down_targets
Cardiac Conduction R-HSA-5576891,0.3289393758898122,0.2135475154011632,1.1735335643691438,1.811813677908567,73/126,KCNK5;KCNK6;AHCYL1;ATP2A2;SLC8A1;SCN11A;SCN1B;SCN1A;KCNH2;NANOS1;KCND1;KCNK10;KCND3;KCNK12;KCNK13;ATP1B3;KCNK16;PRKCA;TRDN;CACNB1;CACNB2;KAT2B;STIM1;ASPH;KCNQ1;SCN8A;ORAI2;ORAI1;SCN4B;CAMK2B;KCNE1;CAMK2D;KCNE3;KCNE4;NPR1;CAMK2A;ITPR1;ITPR2;ATP1A3;GATA4;ITPR3;ATP1A2;CACNA1C;SRI;CACNG7;CACNG8;NKX2-5;SCN3B;SCN3A;CAMK2G;KCNJ2;WWTR1;DMPK;KCNJ11;KCNJ12;KCNIP3;KCNJ14;ATP2B4;ATP2B1;HIPK1;HIPK2;SLC8A3;FGF14;FXYD2;FXYD1;FKBP1B;CALM1;KCNK1;FGF12;KCNK2;FGF11;KCNK3;SCN2B,Reactome_2022,LUAD_down_targets
Assembly Of Pre-Replicative Complex R-HSA-68867,0.3345460157778924,0.2173718734618628,1.1853291231479233,1.8089849320084157,64/110,SLC25A2;MCM7;MCM8;GMNN;UBE2D1;PSMD8;PSMD9;PSMD6;CDC23;PSMD7;PSMD4;PSMD5;PSMD2;CDC27;PSMD3;KPNA6;KPNA1;ANAPC7;SLC25A15;PSMA3;PSMA4;PSMA1;PSMA2;PSME3;PSME1;MCM3;MCM4;ANAPC5;MCM5;MCM6;UBA52;ANAPC1;KPNB1;ANAPC2;PSMD12;PSMD11;ANAPC16;PSMD13;PSMA7;ORC5;PSMB6;ORC4;PSMB7;FZR1;ORC6;PSMB5;UBB;PSMB2;ORC3;UBC;PSMB1;PSMF1;RPS27A;CDT1;UBE2C;CDC6;PSMB9;SEM1;PSMC5;PSMC3;UBE2S;PSMC4;PSMC1;PSMC2,Reactome_2022,LUAD_down_targets
Aberrant Regulation Of Mitotic Exit In Cancer Due To RB1 Defects R-HSA-9687136,0.344046305975047,0.2244935355590075,1.5814369117121412,2.3625218343713112,13/20,RB1;ANAPC16;ANAPC7;UBE2C;UBE2D1;FZR1;CDC23;UBE2S;CDC27;ANAPC5;SKP2;ANAPC1;ANAPC2,Reactome_2022,LUAD_down_targets
Conversion From APC/C:Cdc20 To APC/C:Cdh1 In Late Anaphase R-HSA-176407,0.344046305975047,0.2244935355590075,1.5814369117121412,2.3625218343713112,13/20,ANAPC16;ANAPC7;UBE2C;UBE2D1;CDC14A;CDC20;FZR1;CDC23;UBE2S;CDC27;ANAPC5;ANAPC1;ANAPC2,Reactome_2022,LUAD_down_targets
"Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783",0.344046305975047,0.2244935355590075,1.5814369117121412,2.3625218343713112,13/20,SDC4;NCAN;SDC2;SDC3;BCAN;VCAN;GPC1;CSPG5;SDC1;GPC5;GPC4;AGRN;B4GALT7,Reactome_2022,LUAD_down_targets
Lagging Strand Synthesis R-HSA-69186,0.344046305975047,0.2244935355590075,1.5814369117121412,2.3625218343713112,13/20,RFC5;PRIM2;FEN1;PCNA;RFC2;PRIM1;POLD3;POLA2;POLD1;POLR1B;LRIG1;DNA2;SLC19A1,Reactome_2022,LUAD_down_targets
Phosphorylation Of APC/C R-HSA-176412,0.344046305975047,0.2244935355590075,1.5814369117121412,2.3625218343713112,13/20,ANAPC16;ANAPC7;UBE2C;PLK1;UBE2D1;CCNB1;CDC23;UBE2S;CDC27;CDK1;ANAPC5;ANAPC1;ANAPC2,Reactome_2022,LUAD_down_targets
Interleukin Receptor SHC Signaling R-HSA-912526,0.3533958682963682,0.2307891384792608,1.447687030685084,2.122672275245832,17/27,SHC1;CLSTN1;PIK3R3;PIK3R2;PIK3CB;PIK3R1;GAB2;IL2;IL5;PIK3CA;INPP5D;IL2RB;GRB2;PTPN6;JAK2;SOS1;JAK1,Reactome_2022,LUAD_down_targets
Detoxification Of Reactive Oxygen Species R-HSA-3299685,0.3552624412620397,0.2322040777140193,1.3756910806896896,2.0086997155290915,21/34,ERO1A;GPX3;GSTP1;TXNRD1;GSR;GPX8;CYBB;GPX7;GLYAT;ATOX1;TXN2;SOD1;PRDX3;PRDX2;CCS;PRDX1;CYCS;NOX4;NOX5;P4HB;ATP7A,Reactome_2022,LUAD_down_targets
Elevation Of Cytosolic Ca2+ Levels R-HSA-139853,0.3594305040405032,0.2363161394463761,1.702983138780804,2.45669758463273,10/15,P2RX7;TRPC6;TRPC3;P2RX3;STIM1;ITPR1;ORAI2;ITPR2;ORAI1;ITPR3,Reactome_2022,LUAD_down_targets
Glycogen Storage Diseases R-HSA-3229121,0.3594305040405032,0.2363161394463761,1.702983138780804,2.45669758463273,10/15,GYS1;G6PC3;UBB;GAA;UBC;GYG2;RPS27A;SLC37A4;GYG1;UBA52,Reactome_2022,LUAD_down_targets
Membrane Binding And Targetting Of GAG Proteins R-HSA-174490,0.3594305040405032,0.2363161394463761,1.702983138780804,2.45669758463273,10/15,TSG101;UBB;SGIP1;UBC;VPS37D;NMT2;VPS37A;VPS37B;RPS27A;UBA52,Reactome_2022,LUAD_down_targets
Mismatch Repair R-HSA-5358508,0.3594305040405032,0.2363161394463761,1.702983138780804,2.45669758463273,10/15,MSH6;POLD3;PCNA;MSH2;MSH3;POLD1;POLR1B;LRIG1;PMS2;MLH1,Reactome_2022,LUAD_down_targets
Processive Synthesis On Lagging Strand R-HSA-69183,0.3594305040405032,0.2363161394463761,1.702983138780804,2.45669758463273,10/15,POLD3;PRIM2;FEN1;POLA2;PCNA;PRIM1;POLD1;POLR1B;LRIG1;DNA2,Reactome_2022,LUAD_down_targets
Regulation Of Innate Immune Responses To Cytosolic DNA R-HSA-3134975,0.3594305040405032,0.2363161394463761,1.702983138780804,2.45669758463273,10/15,TBK1;UBB;UBC;DDX41;DTX4;RPS27A;TRIM21;TRIM32;UBA52;TRIM56,Reactome_2022,LUAD_down_targets
Synthesis Of Bile Acids And Bile Salts Via 27-Hydroxycholesterol R-HSA-193807,0.3594305040405032,0.2363161394463761,1.702983138780804,2.45669758463273,10/15,NCOA1;HSD3B7;PTGIS;RXRA;AKR1D1;AKR1C3;NR1H4;CYP7B1;CYP7A1;CYP8B1,Reactome_2022,LUAD_down_targets
Diseases Of Glycosylation R-HSA-3781865,0.3607284291678864,0.2374209909618527,1.1452934215233883,1.6468407524479591,82/143,SEMA5A;POMT2;SPON2;B4GALT1;NCAN;HEXA;ADAMTS4;ADAMTSL1;LFNG;ADAMTS5;C1GALT1C1;ADAMTS2;ADAMTS1;ADAMTSL4;DAG1;MUC13;THSD7A;MUC15;ADAMTS8;ADAMTS9;ADAMTS6;ALG8;CHST6;EGFL7;ALG9;OMD;ALG14;ALG2;ALG13;ALG3;ALG1;POMGNT1;DHDDS;BCAN;DPM2;VCAN;SLPI;RFT1;MAN1B1;B4GALT7;GNE;NOTCH2;NOTCH3;SLC26A2;NOTCH1;SDC4;NOTCH4;SDC2;SDC3;PRELP;THBS2;THBS1;PAPSS2;THSD4;ACAN;MUC1;ADAMTS13;MUC2;CHSY1;ADAMTS18;GPC1;ADAMTS17;GPC5;GPC4;MUC4;MPDU1;CTSA;NUS1;GALNT3;MUC17;GFPT1;SRD5A3;C1GALT1;EXT1;B4GAT1;GLB1;OGN;CSPG5;SDC1;AGRN;MUC20;MUC21,Reactome_2022,LUAD_down_targets
Ion Homeostasis R-HSA-5578775,0.3607284291678864,0.2404336927615377,1.2775199554483014,1.8208631599115053,30/50,CAMK2B;CAMK2D;AHCYL1;CAMK2A;ITPR1;ATP2A2;ATP1A3;ITPR2;ATP1A2;ITPR3;SRI;SLC8A1;CAMK2G;NANOS1;DMPK;KCNJ11;ATP2B4;ATP1B3;PRKCA;ATP2B1;TRDN;SLC8A3;ASPH;STIM1;FXYD2;FKBP1B;FXYD1;ORAI2;ORAI1;CALM1,Reactome_2022,LUAD_down_targets
Abacavir Metabolism R-HSA-2161541,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,GUK1;ADH1A;NT5C2;PCK1,Reactome_2022,LUAD_down_targets
Arachidonate Production From DAG R-HSA-426048,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,ABHD12;DAGLA;DAGLB;MGLL,Reactome_2022,LUAD_down_targets
Chylomicron Clearance R-HSA-8964026,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,LIPC;APOE;LDLRAP1;LDLR,Reactome_2022,LUAD_down_targets
Disinhibition Of SNARE Formation R-HSA-114516,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,STXBP3;PRKCB;PRKCA;STX4,Reactome_2022,LUAD_down_targets
FBXW7 Mutants And NOTCH1 In Cancer R-HSA-2644605,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,NOTCH1;FBXW7;RBX1;SKP1,Reactome_2022,LUAD_down_targets
G2 Phase R-HSA-68911,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,CCNA2;CDK2;E2F1;E2F3,Reactome_2022,LUAD_down_targets
IRS Activation R-HSA-74713,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,IRS1;GRB10;IRS2;INS,Reactome_2022,LUAD_down_targets
LRR FLII-interacting Protein 1 (LRRFIP1) Activates Type I IFN Production R-HSA-3134973,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,CREBBP;CTNNB1;EP300;LRRFIP1,Reactome_2022,LUAD_down_targets
MECP2 Regulates Transcription Factors R-HSA-9022707,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,MECP2;MEF2C;CREB1;PPARG,Reactome_2022,LUAD_down_targets
MET Activates PTPN11 R-HSA-8865999,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,RNMT;GRB2;PTPN11;SOS1,Reactome_2022,LUAD_down_targets
MET Interacts With TNS Proteins R-HSA-8875513,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,ITGB1;RNMT;SOS1;TNS4,Reactome_2022,LUAD_down_targets
Maturation Of Spike Protein R-HSA-9683686,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,GANAB;PRKCSH;MOGAT1;CANX,Reactome_2022,LUAD_down_targets
N-glycan Trimming And Elongation In cis-Golgi R-HSA-964739,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,MAN1A2;MOGAT1;MAN1C1;MANEA,Reactome_2022,LUAD_down_targets
NGF-independant TRKA Activation R-HSA-187024,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,ADCYAP1;NTRK2;ADCYAP1R1;ADORA2A,Reactome_2022,LUAD_down_targets
NR1H2 And NR1H3 Regulate Gene Expression Linked To Triglyceride Lipolysis In Adipose R-HSA-9031528,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,RXRB;RXRA;NR1H2;NR1H3,Reactome_2022,LUAD_down_targets
RHOT1 GTPase Cycle R-HSA-9013425,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,RHOT1;TRAK1;MYO19;TRAK2,Reactome_2022,LUAD_down_targets
RUNX1 Regulates Transcription Of Genes Involved In Interleukin Signaling R-HSA-8939247,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,ELOF1;CBFB;LIFR;RUNX1,Reactome_2022,LUAD_down_targets
Signaling By Membrane-Tethered Fusions Of PDGFRA Or PDGFRB R-HSA-9673768,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,KANK1;GOLGA4;KDR;ETV6,Reactome_2022,LUAD_down_targets
Synthesis Of PIPs At ER Membrane R-HSA-1483248,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,PI4K2B;MTMR2;SACM1L;SBF1,Reactome_2022,LUAD_down_targets
Fatty Acid Cycling Model R-HSA-167826,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,SLC25A27;UCP2;UCP1;SLC25A14,Reactome_2022,LUAD_down_targets
tRNA Processing In Mitochondrion R-HSA-6785470,0.3607284291678864,0.2417457481737352,3.4055555555555554,4.835441850133614,4/5,TRMT10C;ELAC2;TRNT1;HSD17B10,Reactome_2022,LUAD_down_targets
Chromosome Maintenance R-HSA-73886,0.3629723932275844,0.2437201682340805,1.1585842026825632,1.6356133634504992,68/118,FEN1;RSF1;PPP6C;MIS18BP1;RUVBL2;PPP6R3;OIP5;RFC5;RFC2;ATRX;KNL1;TERF1;TERF2;CCNA2;SHQ1;DKC1;POLR1B;NHP2;POT1;TERF2IP;DNA2;ITGB3BP;PRIM2;PCNA;PRIM1;CENPA;POLD3;WRN;CHTF8;TERT;POLR2A;RBBP4;POLR2B;POLD1;POLR2C;POLR2D;GAR1;LRIG1;POLR2E;POLR2F;POLR2H;RBBP7;POLR2I;SLC19A1;POLR2K;POLR2L;ANKRD28;CTC1;CENPT;CENPU;ACD;NPM1;STN1;SMARCA5;POLA2;MIS18A;CENPH;CENPI;CDK2;CENPK;CENPL;CENPM;CENPN;CENPO;CENPP;CENPQ;NOP10;WRAP53,Reactome_2022,LUAD_down_targets
Smooth Muscle Contraction R-HSA-445355,0.3629723932275844,0.2441917614995097,1.3025116522764235,1.8362828219709044,26/43,TRIM72;ITGB5;CACNA1H;MYL12A;MYL12B;MYLK;ALDH2;CALD1;ANXA6;MYH11;GUCY1A2;ANXA1;ANXA2;TPM4;TPM3;TPM2;ITGA1;TPM1;MYL6;PXDN;ENTHD1;PKN2;PKN1;CALM1;TLN1;VCL,Reactome_2022,LUAD_down_targets
AKT Phosphorylates Targets In Nucleus R-HSA-198693,0.3629723932275844,0.245652027849005,1.986693834707172,2.7889988134263466,7/10,NR4A1;CREB1;AKT2;AKT3;AKT1;FOXO3;FOXO1,Reactome_2022,LUAD_down_targets
Abacavir ADME R-HSA-2161522,0.3629723932275844,0.245652027849005,1.986693834707172,2.7889988134263466,7/10,SLC22A3;ABCB1;GUK1;ADH1A;NT5C2;PCK1;ABCG2,Reactome_2022,LUAD_down_targets
Acetylcholine Regulates Insulin Secretion R-HSA-399997,0.3629723932275844,0.245652027849005,1.986693834707172,2.7889988134263466,7/10,CHRM3;GNA14;MARCKS;PLCB3;GNAQ;PRKCA;PLCB1,Reactome_2022,LUAD_down_targets
Activation Of PPARGC1A (PGC-1alpha) By Phosphorylation R-HSA-2151209,0.3629723932275844,0.245652027849005,1.986693834707172,2.7889988134263466,7/10,MAPK11;PRKAB2;PRKAA2;PRKAG1;MAPK14;PPARGC1A;PRKAB1,Reactome_2022,LUAD_down_targets
Caspase Activation Via Dependence Receptors In Absence Of Ligand R-HSA-418889,0.3629723932275844,0.245652027849005,1.986693834707172,2.7889988134263466,7/10,CASP9;DAPK1;DCC;MAGED1;UNC5B;CASP3;APPL1,Reactome_2022,LUAD_down_targets
Negative Regulation Of Activity Of TFAP2 (AP-2) Family Transcription Factors R-HSA-8866904,0.3629723932275844,0.245652027849005,1.986693834707172,2.7889988134263466,7/10,TFAP2A;TFAP2B;TFAP2C;UBE2I;SUMO1;KCTD1;KCTD15,Reactome_2022,LUAD_down_targets
PI3K Events In ERBB4 Signaling R-HSA-1250342,0.3629723932275844,0.245652027849005,1.986693834707172,2.7889988134263466,7/10,BTC;PIK3CA;ERBB4;NRG4;PIK3R1;EREG;HBEGF,Reactome_2022,LUAD_down_targets
RUNX1 And FOXP3 Control Development Of Regulatory T Lymphocytes (Tregs) R-HSA-8877330,0.3629723932275844,0.245652027849005,1.986693834707172,2.7889988134263466,7/10,CBFB;IFNG;CTLA4;NFATC2;FOXP3;IL2;RUNX1,Reactome_2022,LUAD_down_targets
Receptor Mediated Mitophagy R-HSA-8934903,0.3629723932275844,0.245652027849005,1.986693834707172,2.7889988134263466,7/10,MAP1LC3B;SRC;CSNK2A2;PGAM5;ULK1;ATG12;ATG5,Reactome_2022,LUAD_down_targets
Zinc Influx Into Cells By SLC39 Gene Family R-HSA-442380,0.3629723932275844,0.245652027849005,1.986693834707172,2.7889988134263466,7/10,SLC39A6;SLC39A10;SLC39A8;SLC39A7;SLC39A1;SLC39A14;SLC39A3,Reactome_2022,LUAD_down_targets
Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289,0.364745178832278,0.2470529948185534,1.3382356838116438,1.871057448404727,22/36,ACBD7;ACOT9;ACADVL;ACAA2;ECHS1;ACOT7;MECR;ECI1;ACOT12;ACOT13;PCTP;HADHB;HADHA;ACADL;PCCA;PCCB;ACOT2;THEM4;ACADM;HADH;ACADS;DECR1,Reactome_2022,LUAD_down_targets
Adherens Junctions Interactions R-HSA-418990,0.3656033526350259,0.2482392317119233,1.3934730205822363,1.9416128478978292,18/29,CADM3;CADM1;JUP;CADM2;PVR;CDH8;CDH6;CDH5;AFDN;CDH4;FZR1;CDH2;CTNNA1;CDH13;CTNNB1;ANG;NECTIN4;NECTIN3,Reactome_2022,LUAD_down_targets
Downstream Signaling Of Activated FGFR2 R-HSA-5654696,0.3656033526350259,0.2482392317119233,1.3934730205822363,1.9416128478978292,18/29,SHC1;FRS2;PTPN11;PIK3R1;FGF1;FGF5;FGF7;NRAS;FGF9;PIK3CA;FGF20;GRB2;PLCG1;SOS1;HRAS;FGF22;FGFR2;FGF10,Reactome_2022,LUAD_down_targets
PIWI-interacting RNA (piRNA) Biogenesis R-HSA-5601884,0.3656033526350259,0.2482392317119233,1.3934730205822363,1.9416128478978292,18/29,TDRKH;PIWIL1;PIWIL4;HSP90AA1;PLD6;TDRD6;POLR2A;POLR2B;POLR2C;ASZ1;POLR2D;POLR2E;POLR2F;POLR2H;POLR2I;MYBL1;POLR2K;POLR2L,Reactome_2022,LUAD_down_targets
Potassium Channels R-HSA-1296071,0.3674747370276934,0.2497125626134133,1.168801064854394,1.6216469270984144,59/102,KCNG1;KCNK6;KCNG3;KCNC1;KCNC3;KCNC4;KCNH1;KCNH2;KCND1;KCNH6;KCNK10;KCND3;KCNK13;KCNK16;KCNAB1;KCNQ1;KCNQ2;KCNMA1;KCNQ3;KCNQ5;HCN4;KCNA6;KCNA7;GNG2;GNG5;GNG4;KCNMB1;UBD;GNG7;KCNMB3;KCNMB4;KCNN1;KCNN3;KCNN4;KCNJ1;KCNJ2;KCNJ3;GABBR2;KCNJ5;KCNJ6;KCNJ10;KCNJ11;KCNB1;KCNJ12;KCNJ9;KCNJ14;KCNJ15;KCNJ16;GNG12;KCNS2;GNB2;KCNS3;GNB1;GNB4;GNB5;KCNK1;KCNK2;HCN2;KCNK3,Reactome_2022,LUAD_down_targets
Glycosphingolipid Metabolism R-HSA-1660662,0.3771192883412682,0.2568628135663798,1.2774427020506631,1.7363169010649289,27/45,GLTP;ASAH1;CERK;HEXA;GBA2;NEU3;UGCG;UGT8;SMPD4;STS;GM2A;ARSJ;ARSK;ARSD;ARSB;CTSA;ARSA;B3GALNT1;EGFL7;SUMF2;SUMF1;GALC;GLB1L;GLB1;CPTP;ESYT2;ESYT1,Reactome_2022,LUAD_down_targets
Phase I - Functionalization Of Compounds R-HSA-211945,0.3771192883412682,0.256890414286523,1.161578555472822,1.5787080224723398,60/104,HSP90AB1;CYP4A22;MIA3;AHR;CYP26B1;ALDH2;CYP4V2;CYP2R1;FDXR;CYP1B1;NCOA1;PTGIS;CYP4A11;CMBL;CYP7B1;CYP39A1;CYP2U1;FDX1;ALDH1A1;VDAC2;AHRR;CYP2E1;AURKAIP1;CES3;CES2;PAOX;MAOB;ADH1B;ADH1A;CYP2C19;CYP19A1;CYP7A1;ADH5;PTGS1;CYP27B1;CYB5R3;CYP2B6;RXRA;ALDH1B1;ACSS1;AOC3;CYB5B;AOC1;NQO2;AOC2;PTGES3;CYP4F3;CYP51A1;NR1H4;CYP4F11;FMO4;CYP8B1;CYP26A1;CYP2C9;CYP2C8;CYP2W1;CYP24A1;CYP11B2;CYP1A2;CYP1A1,Reactome_2022,LUAD_down_targets
Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393,0.3771192883412682,0.256890414286523,1.161578555472822,1.5787080224723398,60/104,AHCYL2;SLC4A1;SLC4A2;SLC7A11;SLC4A4;SLC8A1;SLC12A6;SLC12A7;SLC36A1;SLC38A1;SLC6A19;SLC36A2;SLC32A1;SLC6A15;SLC9A2;SLC7A5;SLC5A8;SLC9A4;SLC25A18;SLC7A6;SLC7A7;SLC7A8;SLC9A7;SLC25A10;SLC26A2;SLC24A4;SLC43A2;SLC20A1;SLC1A1;SLC43A1;SLC1A2;SLC3A1;SLC5A12;SLC1A4;SLC3A2;SLC1A5;SRI;SLC1A7;SLC7A1;SLC7A2;SLC5A5;SLC9A1;SLC25A29;SLC15A4;SLC38A2;SLC25A22;SLC36A4;SLC38A5;SLC12A2;SLC12A4;SLC12A5;CTNS;SLC16A10;SLC4A7;SLC8A3;SLC6A6;SLC26A7;SLC26A9;CALM1;SLC26A3,Reactome_2022,LUAD_down_targets
Diseases Of Metabolism R-HSA-5668914,0.378068592604099,0.2577456042243057,1.0967269191366706,1.4869228469025095,139/247,SEMA5A;SPON2;MTRR;TPMT;C1GALT1C1;DAG1;FDXR;CYP1B1;THSD7A;GYG2;GYG1;MCCC2;CUBN;ALG8;ALG9;OMD;ALG2;ALG14;ALG3;TALDO1;ALG13;ALG1;MAT1A;DHDDS;BCAN;DPM2;CYP2U1;SLPI;FDX1;HPRT1;UBA52;MMADHC;GNE;NOTCH2;NOTCH3;SLC26A2;NOTCH1;SDC4;SLC35D1;SDC2;NOTCH4;SDC3;GNS;CYP19A1;ACACA;CYP27B1;MC2R;ADAMTS13;UBB;HLCS;ADAMTS18;ADAMTS17;UBC;PPY;ARSB;MPDU1;CTSA;NUS1;PRNP;MUC17;ABCA3;IDH1;GFPT1;SRD5A3;EXT1;GCLC;G6PC3;B4GAT1;TCN2;CYP11B2;OGN;SDC1;CSPG5;GCLM;MUC20;MUC21;CD320;POMT2;B4GALT1;NCAN;HEXA;MTR;SGSH;ADAMTSL1;LFNG;ADAMTS4;GYS1;ADAMTS5;ADAMTS2;CYP26B1;ADAMTSL4;ADAMTS1;CYP2R1;IDS;MUC13;MUC15;ADAMTS8;SLC37A4;ADAMTS9;ADAMTS6;SFTPB;CHST6;EGFL7;GAA;CYP7B1;POMGNT1;APRT;VCAN;PCCA;PCCB;RFT1;ALDOB;MAN1B1;B4GALT7;SPAM1;AHCY;PRELP;THBS2;THBS1;PAPSS2;THSD4;ACAN;MUC1;MUC2;CHSY1;GPC1;GPC5;GPC4;RPS27A;MUC4;GALNT3;MMAB;C1GALT1;RPIA;CYP24A1;GLB1;SFTPA1;AGRN;MMACHC,Reactome_2022,LUAD_down_targets
Resolution Of Abasic Sites (AP Sites) R-HSA-73933,0.3830710314400541,0.2613672729682002,1.3057725010048542,1.7521229975153985,23/38,RFC5;MBD4;FEN1;PCNA;PARP1;MPG;PARP2;RFC2;XRCC1;UNG;POLD3;POLE4;SMUG1;NTHL1;POLD1;TDG;APEX1;POLR1B;POLE3;LRIG1;LRIG3;POLE;SLC19A1,Reactome_2022,LUAD_down_targets
KSRP (KHSRP) Binds And Destabilizes mRNA R-HSA-450604,0.3848081033308204,0.2627647170014096,1.5610426511010222,2.086327663914473,11/17,EXOSC6;MAPK11;DIS3;KHSRP;EXOSC8;AKT1;MAPK14;YWHAZ;EXOSC2;DCP2;EXOSC1,Reactome_2022,LUAD_down_targets
Downstream Signaling Of Activated FGFR3 R-HSA-5654708,0.388613302863826,0.266220475541573,1.4191923873080607,1.87820243125572,15/24,SHC1;FRS2;PTPN11;PIK3R1;FGF1;FGF5;NRAS;FGF9;PIK3CA;FGF20;GRB2;PLCG1;SOS1;FGFR3;HRAS,Reactome_2022,LUAD_down_targets
Interleukin-6 Family Signaling R-HSA-6783589,0.388613302863826,0.266220475541573,1.4191923873080607,1.87820243125572,15/24,CNTFR;IL11;STAT1;STAT3;LIF;LIFR;PTPN11;CBL;OSMR;SOCS3;IL6;IL6ST;JAK2;IL6R;JAK1,Reactome_2022,LUAD_down_targets
